,Base,Compo2,Compo3,UNXP,DynEvo,NB_TO_EXPLAIN,NB_STEPS,ALL_UNXP
model80472.csv,245,46,9,1,1,301,2,0
model80473.csv,241,48,11,1,1,301,2,0
model80474.csv,237,49,14,1,1,301,2,0
model80475.csv,239,51,10,1,1,301,2,0
model80476.csv,234,54,12,1,1,301,2,0
model80477.csv,229,55,16,1,1,301,2,0
model80478.csv,246,45,9,1,1,301,2,0
model80479.csv,241,48,11,1,1,301,2,0
model80480.csv,236,50,14,1,1,301,2,0
model80481.csv,229,54,13,5,5,301,2,0
model80482.csv,220,61,13,7,7,301,2,0
model80483.csv,242,47,11,1,1,301,2,0
model80484.csv,238,49,13,1,1,301,2,0
model80485.csv,236,49,15,1,1,301,2,0
model80486.csv,234,49,17,1,1,301,2,0
model80487.csv,259,37,5,0,0,301,1,0
model80488.csv,256,40,5,0,0,301,1,0
model80489.csv,254,39,8,0,0,301,1,0
model80490.csv,252,39,10,0,0,301,1,0
model80491.csv,256,40,4,1,1,301,2,0
model80492.csv,252,42,6,1,1,301,2,0
model80493.csv,250,42,8,1,1,301,2,0
model80494.csv,248,42,10,1,1,301,2,0
model80495.csv,239,52,9,1,1,301,2,0
model80496.csv,236,50,14,1,1,301,2,0
model80497.csv,245,45,9,2,2,301,2,0
model80498.csv,242,43,14,2,2,301,2,0
model80499.csv,240,48,10,3,3,301,2,0
model80500.csv,236,51,11,3,3,301,2,0
model80501.csv,234,50,14,3,3,301,2,0
model80502.csv,257,40,4,0,0,301,1,0
model80503.csv,254,42,5,0,0,301,1,0
model80504.csv,252,42,7,0,0,301,1,0
model80505.csv,254,42,4,1,1,301,2,0
model80506.csv,250,44,6,1,1,301,2,0
model80507.csv,248,44,8,1,1,301,2,0
model80508.csv,242,51,6,2,2,301,2,0
model80509.csv,237,53,9,2,2,301,2,0
model80510.csv,248,44,6,3,3,301,2,0
model80511.csv,243,47,8,3,3,301,2,0
model80512.csv,271,27,3,0,0,301,1,0
model80513.csv,267,30,4,0,0,301,1,0
model80514.csv,264,31,6,0,0,301,1,0
model80515.csv,261,32,8,0,0,301,1,0
model80516.csv,269,29,3,0,0,301,1,0
model80517.csv,264,33,4,0,0,301,1,0
model80518.csv,261,33,7,0,0,301,1,0
model80519.csv,258,34,9,0,0,301,1,0
model80520.csv,269,29,3,0,0,301,1,0
model80521.csv,264,32,5,0,0,301,1,0
model80522.csv,261,33,7,0,0,301,1,0
model80523.csv,258,34,9,0,0,301,1,0
model80524.csv,250,42,8,1,1,301,2,0
model80525.csv,246,41,13,1,1,301,2,0
model80526.csv,256,36,8,1,1,301,2,0
model80527.csv,252,35,10,4,4,301,2,0
model80528.csv,256,37,8,0,0,301,1,0
model80529.csv,253,37,11,0,0,301,1,0
model80530.csv,262,34,5,0,0,301,1,0
model80531.csv,259,36,6,0,0,301,1,0
model80532.csv,257,36,8,0,0,301,1,0
model80533.csv,260,37,4,0,0,301,1,0
model80534.csv,256,40,5,0,0,301,1,0
model80535.csv,254,39,8,0,0,301,1,0
model80536.csv,260,37,4,0,0,301,1,0
model80537.csv,256,39,6,0,0,301,1,0
model80538.csv,254,39,8,0,0,301,1,0
model80539.csv,248,44,7,2,2,301,2,0
model80540.csv,243,46,10,2,2,301,2,0
model80541.csv,254,40,5,2,2,301,2,0
model80542.csv,249,42,8,2,2,301,2,0
model80543.csv,254,40,6,1,1,301,2,0
model80544.csv,249,43,8,1,1,301,2,0
model80545.csv,257,32,12,0,0,301,1,0
model80546.csv,253,38,10,0,0,301,1,0
model80547.csv,251,40,10,0,0,301,1,0
model80548.csv,249,37,15,0,0,301,1,0
model80549.csv,257,31,13,0,0,301,1,0
model80550.csv,253,39,9,0,0,301,1,0
model80551.csv,251,40,10,0,0,301,1,0
model80552.csv,249,37,15,0,0,301,1,0
model80553.csv,255,33,12,1,1,301,2,0
model80554.csv,251,39,11,0,0,301,1,0
model80555.csv,249,41,11,0,0,301,1,0
model80556.csv,247,38,16,0,0,301,1,0
model80557.csv,246,45,9,1,1,301,2,0
model80558.csv,243,40,17,1,1,301,2,0
model80559.csv,246,44,10,1,1,301,2,0
model80560.csv,243,39,18,1,1,301,2,0
model80561.csv,255,34,12,0,0,301,1,0
model80562.csv,251,40,10,0,0,301,1,0
model80563.csv,249,42,10,0,0,301,1,0
model80564.csv,255,33,13,0,0,301,1,0
model80565.csv,251,41,9,0,0,301,1,0
model80566.csv,249,42,10,0,0,301,1,0
model80567.csv,253,35,12,1,1,301,2,0
model80568.csv,249,41,11,0,0,301,1,0
model80569.csv,247,43,11,0,0,301,1,0
model80570.csv,249,43,7,2,2,301,2,0
model80571.csv,244,47,8,2,2,301,2,0
model80572.csv,249,43,7,2,2,301,2,0
